"","subject","item","list","phrase","word","raw_rt","sentence","removed_rt","subject2","rt","accessible_G","inaccessible_G","accessible","inaccessible"
"162743",49,19,"binding1","6","quietly",491,"The little boy noticed that Mr. Smith talked about himself quietly at school.",491,"49/6",491,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"24988",3,19,"binding2","6","quietly",617,"The little girl noticed that Mr. Smith talked about himself quietly at school.",617,"3/6",617,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"31111",5,19,"binding2","6","quietly",355,"The little girl noticed that Mr. Smith talked about himself quietly at school.",355,"5/6",355,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"35463",7,19,"binding2","6","quietly",310,"The little girl noticed that Mr. Smith talked about himself quietly at school.",310,"7/6",310,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"37758",8,19,"binding2","6","quietly",311,"The little girl noticed that Mr. Smith talked about himself quietly at school.",311,"8/6",311,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"45255",11,19,"binding2","6","quietly",827,"The little girl noticed that Mr. Smith talked about himself quietly at school.",827,"11/6",827,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"73016",20,19,"binding2","6","quietly",529,"The little girl noticed that Mr. Smith talked about himself quietly at school.",529,"20/6",529,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"94887",26,19,"binding2","6","quietly",971,"The little girl noticed that Mr. Smith talked about himself quietly at school.",971,"26/6",971,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"103186",29,19,"binding2","6","quietly",372,"The little girl noticed that Mr. Smith talked about himself quietly at school.",372,"29/6",372,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"110961",32,19,"binding2","6","quietly",383,"The little girl noticed that Mr. Smith talked about himself quietly at school.",383,"32/6",383,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"124850",37,19,"binding2","6","quietly",518,"The little girl noticed that Mr. Smith talked about himself quietly at school.",518,"37/6",518,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"128441",38,19,"binding2","6","quietly",753,"The little girl noticed that Mr. Smith talked about himself quietly at school.",753,"38/6",753,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"134200",40,19,"binding2","6","quietly",824,"The little girl noticed that Mr. Smith talked about himself quietly at school.",824,"40/6",824,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"137475",41,19,"binding2","6","quietly",315,"The little girl noticed that Mr. Smith talked about himself quietly at school.",315,"41/6",315,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"147145",45,19,"binding2","6","quietly",639,"The little girl noticed that Mr. Smith talked about himself quietly at school.",639,"45/6",639,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"153248",46,19,"binding2","6","quietly",787,"The little girl noticed that Mr. Smith talked about himself quietly at school.",787,"46/6",787,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"153660",47,19,"binding2","6","quietly",625,"The little girl noticed that Mr. Smith talked about himself quietly at school.",625,"47/6",625,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"42735",10,19,"binding3","6","quietly",541,"The little girl noticed that Mr. Smith talked about herself quietly at school.",541,"10/6",541,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"51092",13,19,"binding3","6","quietly",889,"The little girl noticed that Mr. Smith talked about herself quietly at school.",889,"13/6",889,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"53940",14,19,"binding3","6","quietly",455,"The little girl noticed that Mr. Smith talked about herself quietly at school.",455,"14/6",455,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"56655",15,19,"binding3","6","quietly",411,"The little girl noticed that Mr. Smith talked about herself quietly at school.",411,"15/6",411,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"65088",18,19,"binding3","6","quietly",479,"The little girl noticed that Mr. Smith talked about herself quietly at school.",479,"18/6",479,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"76313",21,19,"binding3","6","quietly",354,"The little girl noticed that Mr. Smith talked about herself quietly at school.",354,"21/6",354,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"83423",23,19,"binding3","6","quietly",613,"The little girl noticed that Mr. Smith talked about herself quietly at school.",613,"23/6",613,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"131205",39,19,"binding3","6","quietly",1677,"The little girl noticed that Mr. Smith talked about herself quietly at school.",1677,"39/6",1677,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"139903",42,19,"binding3","6","quietly",963,"The little girl noticed that Mr. Smith talked about herself quietly at school.",963,"42/6",963,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"142814",43,19,"binding3","6","quietly",477,"The little girl noticed that Mr. Smith talked about herself quietly at school.",477,"43/6",477,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"13666",1,19,"binding4","6","quietly",530,"The little boy noticed that Mr. Smith talked about herself quietly at school.",530,"1/6",530,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"28284",4,19,"binding4","6","quietly",621,"The little boy noticed that Mr. Smith talked about herself quietly at school.",621,"4/6",621,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"31922",6,19,"binding4","6","quietly",347,"The little boy noticed that Mr. Smith talked about herself quietly at school.",347,"6/6",347,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"41727",9,19,"binding4","6","quietly",367,"The little boy noticed that Mr. Smith talked about herself quietly at school.",367,"9/6",367,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"48076",12,19,"binding4","6","quietly",25,"The little boy noticed that Mr. Smith talked about herself quietly at school.",NA,"12/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"60112",16,19,"binding4","6","quietly",366,"The little boy noticed that Mr. Smith talked about herself quietly at school.",366,"16/6",366,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"66466",19,19,"binding4","6","quietly",478,"The little boy noticed that Mr. Smith talked about herself quietly at school.",478,"19/6",478,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"81127",22,19,"binding4","6","quietly",433,"The little boy noticed that Mr. Smith talked about herself quietly at school.",433,"22/6",433,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"86831",24,19,"binding4","6","quietly",397,"The little boy noticed that Mr. Smith talked about herself quietly at school.",397,"24/6",397,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"91472",25,19,"binding4","6","quietly",394,"The little boy noticed that Mr. Smith talked about herself quietly at school.",394,"25/6",394,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"99491",28,19,"binding4","6","quietly",950,"The little boy noticed that Mr. Smith talked about herself quietly at school.",950,"28/6",950,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"105509",30,19,"binding4","6","quietly",499,"The little boy noticed that Mr. Smith talked about herself quietly at school.",499,"30/6",499,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"119644",35,19,"binding4","6","quietly",534,"The little boy noticed that Mr. Smith talked about herself quietly at school.",534,"35/6",534,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"122002",36,19,"binding4","6","quietly",1501,"The little boy noticed that Mr. Smith talked about herself quietly at school.",1501,"36/6",1501,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"143772",44,19,"binding4","6","quietly",535,"The little boy noticed that Mr. Smith talked about herself quietly at school.",535,"44/6",535,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"14317",1,20,"binding1","6","to the teacher",923,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",923,"1/6",923,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"28683",4,20,"binding1","6","to the teacher",455,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",455,"4/6",455,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"33266",6,20,"binding1","6","to the teacher",719,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",719,"6/6",719,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"41790",9,20,"binding1","6","to the teacher",609,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",609,"9/6",609,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"48895",12,20,"binding1","6","to the teacher",767,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",767,"12/6",767,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"60007",16,20,"binding1","6","to the teacher",172,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",172,"16/6",172,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"66760",19,20,"binding1","6","to the teacher",1263,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",1263,"19/6",1263,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"80392",22,20,"binding1","6","to the teacher",1057,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",1057,"22/6",1057,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"86285",24,20,"binding1","6","to the teacher",886,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",886,"24/6",886,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"92060",25,20,"binding1","6","to the teacher",733,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",733,"25/6",733,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"100142",28,20,"binding1","6","to the teacher",874,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",874,"28/6",874,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"104984",30,20,"binding1","6","to the teacher",966,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",966,"30/6",966,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"119812",35,20,"binding1","6","to the teacher",652,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",652,"35/6",652,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"122884",36,20,"binding1","6","to the teacher",997,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",997,"36/6",997,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"144087",44,20,"binding1","6","to the teacher",1001,"The small boy said that Mr. Johnson introduced himself to the teacher at school.",1001,"44/6",1001,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"23470",2,20,"binding2","6","to the teacher",420,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",420,"2/6",420,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"62666",17,20,"binding2","6","to the teacher",658,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",658,"17/6",658,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"97259",27,20,"binding2","6","to the teacher",204,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",204,"27/6",204,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"107468",31,20,"binding2","6","to the teacher",1007,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",1007,"31/6",1007,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"115523",33,20,"binding2","6","to the teacher",849,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",849,"33/6",849,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"117503",34,20,"binding2","6","to the teacher",1043,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",1043,"34/6",1043,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"160763",48,20,"binding2","6","to the teacher",708,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",708,"48/6",708,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"163247",49,20,"binding2","6","to the teacher",563,"The small girl said that Mr. Johnson introduced himself to the teacher at school.",563,"49/6",563,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"26374",3,20,"binding3","6","to the teacher",515,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",515,"3/6",515,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"30166",5,20,"binding3","6","to the teacher",847,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",847,"5/6",847,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"34770",7,20,"binding3","6","to the teacher",697,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",697,"7/6",697,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"38556",8,20,"binding3","6","to the teacher",485,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",485,"8/6",485,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"46893",11,20,"binding3","6","to the teacher",872,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",872,"11/6",872,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"73562",20,20,"binding3","6","to the teacher",655,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",655,"20/6",655,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"94950",26,20,"binding3","6","to the teacher",21,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",NA,"26/6",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"101674",29,20,"binding3","6","to the teacher",1354,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",1354,"29/6",1354,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"109239",32,20,"binding3","6","to the teacher",950,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",950,"32/6",950,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"125480",37,20,"binding3","6","to the teacher",792,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",792,"37/6",792,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"128021",38,20,"binding3","6","to the teacher",1054,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",1054,"38/6",1054,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"134746",40,20,"binding3","6","to the teacher",1783,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",1783,"40/6",1783,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"135816",41,20,"binding3","6","to the teacher",184,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",184,"41/6",184,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"146158",45,20,"binding3","6","to the teacher",853,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",853,"45/6",853,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"152807",46,20,"binding3","6","to the teacher",1388,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",1388,"46/6",1388,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"155550",47,20,"binding3","6","to the teacher",979,"The small girl said that Mr. Johnson introduced herself to the teacher at school.",979,"47/6",979,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"43533",10,20,"binding4","6","to the teacher",380,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",380,"10/6",380,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"51722",13,20,"binding4","6","to the teacher",746,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",746,"13/6",746,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"55452",14,20,"binding4","6","to the teacher",846,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",846,"14/6",846,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"55773",15,20,"binding4","6","to the teacher",1138,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",1138,"15/6",1138,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"63723",18,20,"binding4","6","to the teacher",1039,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",1039,"18/6",1039,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"75536",21,20,"binding4","6","to the teacher",380,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",380,"21/6",380,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"83318",23,20,"binding4","6","to the teacher",813,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",813,"23/6",813,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"129945",39,20,"binding4","6","to the teacher",1112,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",1112,"39/6",1112,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"139147",42,20,"binding4","6","to the teacher",2411,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",2411,"42/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"142037",43,20,"binding4","6","to the teacher",589,"The small boy said that Mr. Johnson introduced herself to the teacher at school.",589,"43/6",589,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"44562",10,21,"binding1","6","how to play the piano",264,"The boy said that Mr. Williams taught himself how to play the piano very happily.",264,"10/6",264,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"51260",13,21,"binding1","6","how to play the piano",1504,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1504,"13/6",1504,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"54087",14,21,"binding1","6","how to play the piano",1472,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1472,"14/6",1472,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"57201",15,21,"binding1","6","how to play the piano",1120,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1120,"15/6",1120,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"65571",18,21,"binding1","6","how to play the piano",1448,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1448,"18/6",1448,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"75683",21,21,"binding1","6","how to play the piano",1547,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1547,"21/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"82562",23,21,"binding1","6","how to play the piano",2552,"The boy said that Mr. Williams taught himself how to play the piano very happily.",2552,"23/6",NA,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"130743",39,21,"binding1","6","how to play the piano",2267,"The boy said that Mr. Williams taught himself how to play the piano very happily.",2267,"39/6",2267,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"139252",42,21,"binding1","6","how to play the piano",1921,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1921,"42/6",1921,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"140903",43,21,"binding1","6","how to play the piano",1433,"The boy said that Mr. Williams taught himself how to play the piano very happily.",1433,"43/6",1433,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"14632",1,21,"binding2","6","how to play the piano",2837,"The girl said that Mr. Williams taught himself how to play the piano very happily.",2837,"1/6",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"27759",4,21,"binding2","6","how to play the piano",1786,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1786,"4/6",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"32741",6,21,"binding2","6","how to play the piano",632,"The girl said that Mr. Williams taught himself how to play the piano very happily.",632,"6/6",632,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"39858",9,21,"binding2","6","how to play the piano",4297,"The girl said that Mr. Williams taught himself how to play the piano very happily.",4297,"9/6",NA,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"49609",12,21,"binding2","6","how to play the piano",940,"The girl said that Mr. Williams taught himself how to play the piano very happily.",940,"12/6",940,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"59314",16,21,"binding2","6","how to play the piano",1227,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1227,"16/6",1227,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"67831",19,21,"binding2","6","how to play the piano",1392,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1392,"19/6",1392,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"81736",22,21,"binding2","6","how to play the piano",1018,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1018,"22/6",1018,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"87188",24,21,"binding2","6","how to play the piano",1267,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1267,"24/6",1267,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"91640",25,21,"binding2","6","how to play the piano",1107,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1107,"25/6",1107,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"98714",28,21,"binding2","6","how to play the piano",1057,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1057,"28/6",1057,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"105404",30,21,"binding2","6","how to play the piano",1537,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1537,"30/6",1537,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"120736",35,21,"binding2","6","how to play the piano",1527,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1527,"35/6",1527,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"123598",36,21,"binding2","6","how to play the piano",1323,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1323,"36/6",1323,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"144465",44,21,"binding2","6","how to play the piano",1499,"The girl said that Mr. Williams taught himself how to play the piano very happily.",1499,"44/6",1499,"Accessible_Match","Inaccessible_Mismatch",-0.5,0.5
"22987",2,21,"binding3","6","how to play the piano",286,"The girl said that Mr. Williams taught herself how to play the piano very happily.",286,"2/6",286,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"61217",17,21,"binding3","6","how to play the piano",1416,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1416,"17/6",1416,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"96986",27,21,"binding3","6","how to play the piano",7618,"The girl said that Mr. Williams taught herself how to play the piano very happily.",7618,"27/6",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"106250",31,21,"binding3","6","how to play the piano",1271,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1271,"31/6",1271,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"115775",33,21,"binding3","6","how to play the piano",1394,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1394,"33/6",1394,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"117293",34,21,"binding3","6","how to play the piano",1737,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1737,"34/6",1737,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"159524",48,21,"binding3","6","how to play the piano",1184,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1184,"48/6",1184,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"162176",49,21,"binding3","6","how to play the piano",1702,"The girl said that Mr. Williams taught herself how to play the piano very happily.",1702,"49/6",NA,"Accessible_Mismatch","Inaccessible_Match",0.5,-0.5
"25093",3,21,"binding4","6","how to play the piano",748,"The boy said that Mr. Williams taught herself how to play the piano very happily.",748,"3/6",748,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"30376",5,21,"binding4","6","how to play the piano",2283,"The boy said that Mr. Williams taught herself how to play the piano very happily.",2283,"5/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"35568",7,21,"binding4","6","how to play the piano",1449,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1449,"7/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"37254",8,21,"binding4","6","how to play the piano",991,"The boy said that Mr. Williams taught herself how to play the piano very happily.",991,"8/6",991,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"46683",11,21,"binding4","6","how to play the piano",1069,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1069,"11/6",1069,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"71882",20,21,"binding4","6","how to play the piano",3501,"The boy said that Mr. Williams taught herself how to play the piano very happily.",3501,"20/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"93627",26,21,"binding4","6","how to play the piano",1163,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1163,"26/6",1163,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"101044",29,21,"binding4","6","how to play the piano",1929,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1929,"29/6",1929,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"110331",32,21,"binding4","6","how to play the piano",2110,"The boy said that Mr. Williams taught herself how to play the piano very happily.",2110,"32/6",2110,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"124955",37,21,"binding4","6","how to play the piano",1956,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1956,"37/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"127517",38,21,"binding4","6","how to play the piano",1134,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1134,"38/6",1134,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"133297",40,21,"binding4","6","how to play the piano",4439,"The boy said that Mr. Williams taught herself how to play the piano very happily.",4439,"40/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"135501",41,21,"binding4","6","how to play the piano",1009,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1009,"41/6",1009,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"147607",45,21,"binding4","6","how to play the piano",1843,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1843,"45/6",NA,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"151841",46,21,"binding4","6","how to play the piano",1499,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1499,"46/6",1499,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"155718",47,21,"binding4","6","how to play the piano",1756,"The boy said that Mr. Williams taught herself how to play the piano very happily.",1756,"47/6",1756,"Accessible_Mismatch","Inaccessible_Mismatch",0.5,0.5
"25408",3,22,"binding1","6","in the library",727,"The king heard that Mr. Thomas read about himself in the library that morning.",727,"3/6",727,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"31594",5,22,"binding1","6","in the library",397,"The king heard that Mr. Thomas read about himself in the library that morning.",397,"5/6",397,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"36240",7,22,"binding1","6","in the library",352,"The king heard that Mr. Thomas read about himself in the library that morning.",352,"7/6",352,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"39228",8,22,"binding1","6","in the library",532,"The king heard that Mr. Thomas read about himself in the library that morning.",532,"8/6",532,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"47166",11,22,"binding1","6","in the library",840,"The king heard that Mr. Thomas read about himself in the library that morning.",840,"11/6",840,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"72197",20,22,"binding1","6","in the library",829,"The king heard that Mr. Thomas read about himself in the library that morning.",829,"20/6",829,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"94824",26,22,"binding1","6","in the library",1367,"The king heard that Mr. Thomas read about himself in the library that morning.",1367,"26/6",1367,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"101926",29,22,"binding1","6","in the library",555,"The king heard that Mr. Thomas read about himself in the library that morning.",555,"29/6",555,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"109596",32,22,"binding1","6","in the library",390,"The king heard that Mr. Thomas read about himself in the library that morning.",390,"32/6",390,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"126089",37,22,"binding1","6","in the library",660,"The king heard that Mr. Thomas read about himself in the library that morning.",660,"37/6",660,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
"129092",38,22,"binding1","6","in the library",396,"The king heard that Mr. Thomas read about himself in the library that morning.",396,"38/6",396,"Accessible_Match","Inaccessible_Match",-0.5,-0.5
